order_id,order_date,customer_id,region,category,product,quantity,price,revenue,month
2351,2023-04-08 22:00:00,1364,South,Home Decor,Headphones,2,6666,13332,2023-04
2352,2023-04-08 23:00:00,1244,West,Home Decor,Smartphone,2,10490,20980,2023-04
2353,2023-04-09 00:00:00,1471,South,Fashion,Mixer,1,35021,35021,2023-04
2354,2023-04-09 01:00:00,1164,South,Fashion,Jeans,1,18845,18845,2023-04
2355,2023-04-09 02:00:00,1173,North,Home Decor,T-Shirt,3,38964,116892,2023-04
2356,2023-04-09 03:00:00,1247,North,Grocery,Mixer,3,12281,36843,2023-04
2357,2023-04-09 04:00:00,1513,South,Home Decor,Rice Bag,3,22573,67719,2023-04
2358,2023-04-09 05:00:00,1380,North,Electronics,Smartphone,1,26602,26602,2023-04
2359,2023-04-09 06:00:00,1167,North,Fashion,Laptop,1,10393,10393,2023-04
2360,2023-04-09 07:00:00,1147,South,Grocery,Jeans,3,17256,51768,2023-04
2361,2023-04-09 08:00:00,1510,North,Grocery,Mixer,1,2984,2984,2023-04
2362,2023-04-09 09:00:00,1512,South,Grocery,Mixer,1,33809,33809,2023-04
2363,2023-04-09 10:00:00,1486,East,Grocery,Jeans,1,35182,35182,2023-04
2364,2023-04-09 11:00:00,1374,South,Electronics,Mixer,2,35504,71008,2023-04
2365,2023-04-09 12:00:00,1466,South,Fashion,Jeans,2,22187,44374,2023-04
2366,2023-04-09 13:00:00,1293,West,Electronics,Lamp,1,3504,3504,2023-04
2367,2023-04-09 14:00:00,1388,West,Home Decor,T-Shirt,3,39702,119106,2023-04
2368,2023-04-09 15:00:00,1118,South,Home Decor,Mixer,3,43886,131658,2023-04
2369,2023-04-09 16:00:00,1244,South,Fashion,Lamp,2,28618,57236,2023-04
2370,2023-04-09 17:00:00,1500,East,Fashion,Rice Bag,2,2166,4332,2023-04
2371,2023-04-09 18:00:00,1433,South,Fashion,Laptop,2,30572,61144,2023-04
2372,2023-04-09 19:00:00,1345,East,Fashion,Laptop,3,13969,41907,2023-04
2373,2023-04-09 20:00:00,1087,North,Fashion,Mixer,2,30861,61722,2023-04
2374,2023-04-09 21:00:00,1022,South,Home Decor,Laptop,2,8204,16408,2023-04
2375,2023-04-09 22:00:00,1113,South,Home Decor,Rice Bag,1,36452,36452,2023-04
2376,2023-04-09 23:00:00,1546,South,Fashion,Headphones,2,3546,7092,2023-04
2377,2023-04-10 00:00:00,1351,South,Fashion,Rice Bag,1,7338,7338,2023-04
2378,2023-04-10 01:00:00,1288,South,Grocery,Headphones,1,30002,30002,2023-04
2379,2023-04-10 02:00:00,1167,East,Electronics,Laptop,2,10796,21592,2023-04
2380,2023-04-10 03:00:00,1584,South,Electronics,Headphones,3,37356,112068,2023-04
2381,2023-04-10 04:00:00,1102,North,Grocery,Jeans,2,31030,62060,2023-04
2382,2023-04-10 05:00:00,1198,West,Electronics,Fryer,1,15787,15787,2023-04
2383,2023-04-10 06:00:00,1566,South,Grocery,Fryer,2,38992,77984,2023-04
2384,2023-04-10 07:00:00,1559,North,Grocery,Mixer,1,13975,13975,2023-04
2385,2023-04-10 08:00:00,1274,North,Electronics,Rice Bag,1,24467,24467,2023-04
2386,2023-04-10 09:00:00,1222,West,Fashion,Shoes,2,775,1550,2023-04
2387,2023-04-10 10:00:00,1207,North,Electronics,Smartphone,2,32499,64998,2023-04
2388,2023-04-10 11:00:00,1574,South,Grocery,Smartphone,1,29032,29032,2023-04
2389,2023-04-10 12:00:00,1548,North,Grocery,Laptop,3,4108,12324,2023-04
2390,2023-04-10 13:00:00,1228,North,Electronics,Lamp,3,10680,32040,2023-04
2391,2023-04-10 14:00:00,1160,East,Grocery,Rice Bag,2,40291,80582,2023-04
2392,2023-04-10 15:00:00,1031,East,Home Decor,Fryer,3,36524,109572,2023-04
2393,2023-04-10 16:00:00,1543,East,Grocery,Headphones,2,21762,43524,2023-04
2394,2023-04-10 17:00:00,1277,North,Fashion,T-Shirt,1,20061,20061,2023-04
2395,2023-04-10 18:00:00,1391,South,Grocery,Headphones,2,34634,69268,2023-04
2396,2023-04-10 19:00:00,1119,West,Home Decor,Jeans,2,44993,89986,2023-04
2397,2023-04-10 20:00:00,1364,West,Home Decor,Fryer,3,1903,5709,2023-04
2398,2023-04-10 21:00:00,1036,North,Electronics,Mixer,1,42768,42768,2023-04
2399,2023-04-10 22:00:00,1586,West,Home Decor,Smartphone,1,16297,16297,2023-04
2400,2023-04-10 23:00:00,1423,East,Grocery,Laptop,3,32372,97116,2023-04
2401,2023-04-11 00:00:00,1456,West,Fashion,Fryer,3,36059,108177,2023-04
2402,2023-04-11 01:00:00,1185,South,Electronics,Laptop,1,11384,11384,2023-04
2403,2023-04-11 02:00:00,1584,South,Electronics,Jeans,1,27705,27705,2023-04
2404,2023-04-11 03:00:00,1484,South,Home Decor,Jeans,3,29339,88017,2023-04
2405,2023-04-11 04:00:00,1062,South,Grocery,Shoes,1,23745,23745,2023-04
2406,2023-04-11 05:00:00,1227,East,Home Decor,Fryer,2,18562,37124,2023-04
2407,2023-04-11 06:00:00,1468,West,Grocery,Rice Bag,3,42198,126594,2023-04
2408,2023-04-11 07:00:00,1470,North,Grocery,T-Shirt,1,4402,4402,2023-04
2409,2023-04-11 08:00:00,1560,South,Electronics,Smartphone,2,8547,17094,2023-04
2410,2023-04-11 09:00:00,1513,East,Home Decor,Jeans,3,712,2136,2023-04
2411,2023-04-11 10:00:00,1578,North,Grocery,Smartphone,3,9178,27534,2023-04
2412,2023-04-11 11:00:00,1128,South,Grocery,Smartphone,3,23722,71166,2023-04
2413,2023-04-11 12:00:00,1040,West,Grocery,Headphones,2,37222,74444,2023-04
2414,2023-04-11 13:00:00,1077,West,Electronics,Lamp,1,31770,31770,2023-04
2415,2023-04-11 14:00:00,1122,East,Electronics,Headphones,3,17074,51222,2023-04
2416,2023-04-11 15:00:00,1504,South,Electronics,Jeans,2,41649,83298,2023-04
2417,2023-04-11 16:00:00,1169,South,Grocery,T-Shirt,2,3659,7318,2023-04
2418,2023-04-11 17:00:00,1487,East,Grocery,Mixer,2,42997,85994,2023-04
2419,2023-04-11 18:00:00,1078,South,Home Decor,T-Shirt,1,4242,4242,2023-04
2420,2023-04-11 19:00:00,1300,North,Fashion,Fryer,3,3373,10119,2023-04
2421,2023-04-11 20:00:00,1596,East,Grocery,Mixer,2,35531,71062,2023-04
2422,2023-04-11 21:00:00,1067,South,Grocery,Fryer,1,28555,28555,2023-04
2423,2023-04-11 22:00:00,1591,West,Electronics,Smartphone,3,44804,134412,2023-04
2424,2023-04-11 23:00:00,1470,West,Fashion,Lamp,1,20229,20229,2023-04
2425,2023-04-12 00:00:00,1250,West,Grocery,Lamp,1,31535,31535,2023-04
2426,2023-04-12 01:00:00,1279,West,Fashion,Smartphone,1,17020,17020,2023-04
2427,2023-04-12 02:00:00,1126,West,Home Decor,Shoes,2,5857,11714,2023-04
2428,2023-04-12 03:00:00,1016,West,Grocery,Shoes,1,11550,11550,2023-04
2429,2023-04-12 04:00:00,1469,West,Home Decor,Headphones,1,7599,7599,2023-04
2430,2023-04-12 05:00:00,1167,West,Grocery,Rice Bag,3,41090,123270,2023-04
2431,2023-04-12 06:00:00,1284,South,Electronics,Shoes,1,27853,27853,2023-04
2432,2023-04-12 07:00:00,1414,East,Electronics,Rice Bag,3,24256,72768,2023-04
2433,2023-04-12 08:00:00,1144,South,Grocery,Fryer,1,9053,9053,2023-04
2434,2023-04-12 09:00:00,1030,South,Grocery,Laptop,2,12256,24512,2023-04
2435,2023-04-12 10:00:00,1562,East,Electronics,Jeans,2,20233,40466,2023-04
2436,2023-04-12 11:00:00,1345,South,Fashion,Smartphone,2,37163,74326,2023-04
2437,2023-04-12 12:00:00,1577,East,Home Decor,Lamp,1,26950,26950,2023-04
2438,2023-04-12 13:00:00,1309,East,Fashion,Jeans,3,24569,73707,2023-04
2439,2023-04-12 14:00:00,1316,East,Grocery,Fryer,1,12617,12617,2023-04
2440,2023-04-12 15:00:00,1449,North,Fashion,Laptop,2,1053,2106,2023-04
2441,2023-04-12 16:00:00,1337,North,Fashion,Headphones,1,34617,34617,2023-04
2442,2023-04-12 17:00:00,1442,East,Grocery,Rice Bag,1,1624,1624,2023-04
2443,2023-04-12 18:00:00,1385,East,Fashion,Lamp,2,1596,3192,2023-04
2444,2023-04-12 19:00:00,1475,East,Electronics,Fryer,1,9362,9362,2023-04
2445,2023-04-12 20:00:00,1229,West,Grocery,Mixer,1,23455,23455,2023-04
2446,2023-04-12 21:00:00,1295,East,Home Decor,Shoes,1,15452,15452,2023-04
2447,2023-04-12 22:00:00,1142,North,Grocery,Mixer,2,25752,51504,2023-04
2448,2023-04-12 23:00:00,1502,East,Home Decor,Shoes,3,43836,131508,2023-04
2449,2023-04-13 00:00:00,1116,East,Grocery,Jeans,3,14592,43776,2023-04
2450,2023-04-13 01:00:00,1437,West,Grocery,Fryer,1,35231,35231,2023-04
2451,2023-04-13 02:00:00,1266,West,Electronics,Mixer,3,166,498,2023-04
2452,2023-04-13 03:00:00,1538,West,Fashion,Mixer,3,1497,4491,2023-04
2453,2023-04-13 04:00:00,1570,South,Grocery,Shoes,1,27900,27900,2023-04
2454,2023-04-13 05:00:00,1052,South,Home Decor,Headphones,3,17850,53550,2023-04
2455,2023-04-13 06:00:00,1198,West,Electronics,Headphones,1,32559,32559,2023-04
2456,2023-04-13 07:00:00,1346,South,Home Decor,Rice Bag,3,8577,25731,2023-04
2457,2023-04-13 08:00:00,1249,West,Fashion,Fryer,1,36588,36588,2023-04
2458,2023-04-13 09:00:00,1158,West,Electronics,Headphones,3,25455,76365,2023-04
2459,2023-04-13 10:00:00,1461,South,Electronics,Rice Bag,3,42977,128931,2023-04
2460,2023-04-13 11:00:00,1184,South,Grocery,Rice Bag,3,4583,13749,2023-04
2461,2023-04-13 12:00:00,1473,East,Fashion,Headphones,1,35184,35184,2023-04
2462,2023-04-13 13:00:00,1447,East,Electronics,Lamp,3,28607,85821,2023-04
2463,2023-04-13 14:00:00,1439,West,Grocery,T-Shirt,2,20377,40754,2023-04
2464,2023-04-13 15:00:00,1011,South,Home Decor,Mixer,3,37795,113385,2023-04
2465,2023-04-13 16:00:00,1119,North,Electronics,Smartphone,2,13747,27494,2023-04
2466,2023-04-13 17:00:00,1198,South,Electronics,Lamp,1,24678,24678,2023-04
2467,2023-04-13 18:00:00,1177,West,Grocery,Smartphone,3,20501,61503,2023-04
2468,2023-04-13 19:00:00,1395,West,Electronics,Fryer,3,38714,116142,2023-04
2469,2023-04-13 20:00:00,1553,South,Home Decor,Smartphone,1,38074,38074,2023-04
2470,2023-04-13 21:00:00,1486,South,Fashion,T-Shirt,3,2452,7356,2023-04
2471,2023-04-13 22:00:00,1154,East,Fashion,Headphones,2,24131,48262,2023-04
2472,2023-04-13 23:00:00,1585,South,Fashion,Lamp,2,25440,50880,2023-04
2473,2023-04-14 00:00:00,1252,South,Home Decor,Mixer,1,22350,22350,2023-04
2474,2023-04-14 01:00:00,1088,North,Fashion,Headphones,2,38686,77372,2023-04
2475,2023-04-14 02:00:00,1407,South,Home Decor,T-Shirt,1,25396,25396,2023-04
2476,2023-04-14 03:00:00,1178,West,Home Decor,Smartphone,3,31905,95715,2023-04
2477,2023-04-14 04:00:00,1440,South,Fashion,Mixer,1,9573,9573,2023-04
2478,2023-04-14 05:00:00,1500,East,Home Decor,Rice Bag,2,31315,62630,2023-04
2479,2023-04-14 06:00:00,1132,East,Home Decor,Mixer,3,9156,27468,2023-04
2480,2023-04-14 07:00:00,1413,West,Fashion,Rice Bag,1,1040,1040,2023-04
2481,2023-04-14 08:00:00,1533,South,Home Decor,Mixer,1,36279,36279,2023-04
2482,2023-04-14 09:00:00,1450,North,Grocery,Mixer,3,32462,97386,2023-04
2483,2023-04-14 10:00:00,1522,East,Electronics,Jeans,2,43496,86992,2023-04
2484,2023-04-14 11:00:00,1278,West,Fashion,Headphones,2,10012,20024,2023-04
2485,2023-04-14 12:00:00,1088,West,Fashion,T-Shirt,3,36866,110598,2023-04
2486,2023-04-14 13:00:00,1479,West,Fashion,Headphones,3,14590,43770,2023-04
2487,2023-04-14 14:00:00,1489,North,Grocery,Shoes,3,1007,3021,2023-04
2488,2023-04-14 15:00:00,1193,West,Fashion,Mixer,3,1494,4482,2023-04
2489,2023-04-14 16:00:00,1591,West,Electronics,Fryer,2,6577,13154,2023-04
2490,2023-04-14 17:00:00,1088,East,Fashion,Laptop,3,15678,47034,2023-04
2491,2023-04-14 18:00:00,1377,North,Grocery,Headphones,3,15155,45465,2023-04
2492,2023-04-14 19:00:00,1599,North,Electronics,Laptop,3,19141,57423,2023-04
2493,2023-04-14 20:00:00,1363,East,Home Decor,T-Shirt,1,40071,40071,2023-04
2494,2023-04-14 21:00:00,1043,West,Home Decor,Lamp,3,42307,126921,2023-04
2495,2023-04-14 22:00:00,1491,West,Fashion,Laptop,2,26129,52258,2023-04
2496,2023-04-14 23:00:00,1314,West,Home Decor,Lamp,3,19537,58611,2023-04
2497,2023-04-15 00:00:00,1236,North,Electronics,Fryer,2,16939,33878,2023-04
2498,2023-04-15 01:00:00,1477,South,Home Decor,Rice Bag,2,37851,75702,2023-04
2499,2023-04-15 02:00:00,1583,West,Home Decor,Smartphone,3,17197,51591,2023-04
2500,2023-04-15 03:00:00,1131,East,Grocery,Shoes,1,25899,25899,2023-04
2501,2023-04-15 04:00:00,1397,South,Home Decor,Smartphone,3,27115,81345,2023-04
2502,2023-04-15 05:00:00,1347,East,Home Decor,Lamp,1,844,844,2023-04
2503,2023-04-15 06:00:00,1129,West,Fashion,Laptop,2,25119,50238,2023-04
2504,2023-04-15 07:00:00,1419,South,Electronics,Laptop,3,17927,53781,2023-04
2505,2023-04-15 08:00:00,1461,East,Home Decor,Lamp,2,1810,3620,2023-04
2506,2023-04-15 09:00:00,1009,North,Electronics,Shoes,1,13218,13218,2023-04
2507,2023-04-15 10:00:00,1152,East,Electronics,T-Shirt,1,23770,23770,2023-04
2508,2023-04-15 11:00:00,1446,South,Grocery,Shoes,1,21186,21186,2023-04
2509,2023-04-15 12:00:00,1251,West,Grocery,Lamp,2,17617,35234,2023-04
2510,2023-04-15 13:00:00,1012,South,Fashion,Lamp,2,40021,80042,2023-04
2511,2023-04-15 14:00:00,1470,North,Grocery,Fryer,1,1847,1847,2023-04
2512,2023-04-15 15:00:00,1566,South,Home Decor,T-Shirt,1,23062,23062,2023-04
2513,2023-04-15 16:00:00,1091,North,Electronics,Fryer,3,22673,68019,2023-04
2514,2023-04-15 17:00:00,1247,North,Home Decor,T-Shirt,1,7225,7225,2023-04
2515,2023-04-15 18:00:00,1506,South,Home Decor,Jeans,1,13940,13940,2023-04
2516,2023-04-15 19:00:00,1573,South,Fashion,Rice Bag,1,25517,25517,2023-04
2517,2023-04-15 20:00:00,1435,West,Electronics,Lamp,3,37492,112476,2023-04
2518,2023-04-15 21:00:00,1167,North,Electronics,Laptop,2,29256,58512,2023-04
2519,2023-04-15 22:00:00,1596,West,Electronics,Rice Bag,3,31804,95412,2023-04
2520,2023-04-15 23:00:00,1587,West,Home Decor,Headphones,2,3615,7230,2023-04
2521,2023-04-16 00:00:00,1480,West,Grocery,Fryer,1,5923,5923,2023-04
2522,2023-04-16 01:00:00,1560,East,Electronics,Fryer,2,3004,6008,2023-04
2523,2023-04-16 02:00:00,1006,South,Grocery,Rice Bag,3,30070,90210,2023-04
2524,2023-04-16 03:00:00,1060,East,Fashion,Laptop,2,34788,69576,2023-04
2525,2023-04-16 04:00:00,1548,West,Fashion,Fryer,1,17201,17201,2023-04
2526,2023-04-16 05:00:00,1384,South,Fashion,Mixer,3,41981,125943,2023-04
2527,2023-04-16 06:00:00,1246,North,Home Decor,Lamp,2,12307,24614,2023-04
2528,2023-04-16 07:00:00,1145,North,Electronics,Fryer,2,34104,68208,2023-04
2529,2023-04-16 08:00:00,1341,East,Grocery,Lamp,2,39404,78808,2023-04
2530,2023-04-16 09:00:00,1498,East,Electronics,Lamp,2,14942,29884,2023-04
2531,2023-04-16 10:00:00,1315,West,Fashion,Laptop,2,17516,35032,2023-04
2532,2023-04-16 11:00:00,1232,East,Fashion,T-Shirt,1,33505,33505,2023-04
2533,2023-04-16 12:00:00,1433,South,Home Decor,Smartphone,1,37885,37885,2023-04
2534,2023-04-16 13:00:00,1278,West,Home Decor,Smartphone,2,24053,48106,2023-04
2535,2023-04-16 14:00:00,1304,East,Grocery,Headphones,1,5676,5676,2023-04
2536,2023-04-16 15:00:00,1313,North,Grocery,Laptop,3,12713,38139,2023-04
2537,2023-04-16 16:00:00,1308,South,Grocery,Jeans,1,23951,23951,2023-04
2538,2023-04-16 17:00:00,1068,West,Grocery,T-Shirt,2,44748,89496,2023-04
2539,2023-04-16 18:00:00,1388,South,Home Decor,Jeans,3,6864,20592,2023-04
2540,2023-04-16 19:00:00,1349,South,Electronics,Smartphone,3,43394,130182,2023-04
2541,2023-04-16 20:00:00,1563,West,Grocery,Shoes,3,9612,28836,2023-04
2542,2023-04-16 21:00:00,1054,East,Electronics,Smartphone,1,23477,23477,2023-04
2543,2023-04-16 22:00:00,1507,East,Electronics,Laptop,2,3841,7682,2023-04
2544,2023-04-16 23:00:00,1368,South,Home Decor,Mixer,2,17905,35810,2023-04
2545,2023-04-17 00:00:00,1336,South,Home Decor,Lamp,3,3992,11976,2023-04
2546,2023-04-17 01:00:00,1168,North,Grocery,Fryer,2,23439,46878,2023-04
2547,2023-04-17 02:00:00,1593,East,Home Decor,Jeans,3,24287,72861,2023-04
2548,2023-04-17 03:00:00,1086,North,Home Decor,Jeans,3,21232,63696,2023-04
2549,2023-04-17 04:00:00,1233,East,Grocery,Smartphone,2,14423,28846,2023-04
2550,2023-04-17 05:00:00,1176,West,Home Decor,Smartphone,2,15867,31734,2023-04
2551,2023-04-17 06:00:00,1236,East,Fashion,Headphones,1,42366,42366,2023-04
2552,2023-04-17 07:00:00,1042,West,Electronics,Lamp,1,12595,12595,2023-04
2553,2023-04-17 08:00:00,1441,South,Grocery,Fryer,3,30818,92454,2023-04
2554,2023-04-17 09:00:00,1042,North,Grocery,T-Shirt,1,12353,12353,2023-04
2555,2023-04-17 10:00:00,1208,North,Electronics,Shoes,1,7027,7027,2023-04
2556,2023-04-17 11:00:00,1509,East,Fashion,Mixer,3,24318,72954,2023-04
2557,2023-04-17 12:00:00,1045,East,Grocery,Headphones,2,20859,41718,2023-04
2558,2023-04-17 13:00:00,1357,North,Home Decor,Rice Bag,1,15721,15721,2023-04
2559,2023-04-17 14:00:00,1498,North,Grocery,Smartphone,1,9400,9400,2023-04
2560,2023-04-17 15:00:00,1471,East,Fashion,Jeans,1,18509,18509,2023-04
2561,2023-04-17 16:00:00,1290,East,Fashion,Lamp,2,7271,14542,2023-04
2562,2023-04-17 17:00:00,1375,East,Grocery,Smartphone,3,18058,54174,2023-04
2563,2023-04-17 18:00:00,1439,West,Home Decor,Rice Bag,3,19055,57165,2023-04
2564,2023-04-17 19:00:00,1528,South,Fashion,Fryer,3,23328,69984,2023-04
2565,2023-04-17 20:00:00,1540,North,Home Decor,Headphones,1,9505,9505,2023-04
2566,2023-04-17 21:00:00,1134,East,Grocery,Mixer,1,27679,27679,2023-04
2567,2023-04-17 22:00:00,1035,South,Home Decor,Headphones,2,22438,44876,2023-04
2568,2023-04-17 23:00:00,1112,East,Home Decor,Fryer,1,13267,13267,2023-04
2569,2023-04-18 00:00:00,1299,South,Electronics,Jeans,3,38059,114177,2023-04
2570,2023-04-18 01:00:00,1088,North,Home Decor,Shoes,3,26815,80445,2023-04
2571,2023-04-18 02:00:00,1126,West,Home Decor,Fryer,1,27321,27321,2023-04
2572,2023-04-18 03:00:00,1246,South,Home Decor,Rice Bag,3,32134,96402,2023-04
2573,2023-04-18 04:00:00,1181,West,Fashion,Laptop,3,26282,78846,2023-04
2574,2023-04-18 05:00:00,1089,South,Home Decor,Shoes,3,25281,75843,2023-04
2575,2023-04-18 06:00:00,1442,South,Electronics,Fryer,1,23684,23684,2023-04
2576,2023-04-18 07:00:00,1379,West,Fashion,Fryer,1,5034,5034,2023-04
2577,2023-04-18 08:00:00,1065,East,Fashion,Laptop,3,21121,63363,2023-04
2578,2023-04-18 09:00:00,1586,North,Grocery,Headphones,3,41264,123792,2023-04
2579,2023-04-18 10:00:00,1224,North,Electronics,Jeans,2,42426,84852,2023-04
2580,2023-04-18 11:00:00,1544,West,Home Decor,Smartphone,3,12116,36348,2023-04
2581,2023-04-18 12:00:00,1296,East,Home Decor,Smartphone,2,4326,8652,2023-04
2582,2023-04-18 13:00:00,1015,South,Home Decor,T-Shirt,3,30633,91899,2023-04
2583,2023-04-18 14:00:00,1003,North,Electronics,Laptop,2,11491,22982,2023-04
2584,2023-04-18 15:00:00,1560,North,Grocery,Mixer,2,40747,81494,2023-04
2585,2023-04-18 16:00:00,1036,East,Grocery,Headphones,2,36879,73758,2023-04
2586,2023-04-18 17:00:00,1545,West,Fashion,Jeans,3,4911,14733,2023-04
2587,2023-04-18 18:00:00,1545,East,Fashion,Headphones,3,17728,53184,2023-04
2588,2023-04-18 19:00:00,1401,South,Home Decor,Laptop,2,19315,38630,2023-04
2589,2023-04-18 20:00:00,1374,South,Home Decor,Rice Bag,1,18557,18557,2023-04
2590,2023-04-18 21:00:00,1157,East,Fashion,Jeans,2,36988,73976,2023-04
2591,2023-04-18 22:00:00,1509,North,Fashion,Smartphone,2,4212,8424,2023-04
2592,2023-04-18 23:00:00,1416,North,Home Decor,T-Shirt,3,13667,41001,2023-04
2593,2023-04-19 00:00:00,1012,South,Home Decor,Smartphone,3,34588,103764,2023-04
2594,2023-04-19 01:00:00,1486,East,Fashion,Jeans,2,22881,45762,2023-04
2595,2023-04-19 02:00:00,1364,South,Fashion,Fryer,2,4268,8536,2023-04
2596,2023-04-19 03:00:00,1167,West,Fashion,Smartphone,1,43888,43888,2023-04
2597,2023-04-19 04:00:00,1472,South,Home Decor,Jeans,2,30588,61176,2023-04
2598,2023-04-19 05:00:00,1017,South,Fashion,Lamp,3,19029,57087,2023-04
2599,2023-04-19 06:00:00,1185,South,Electronics,Mixer,3,18138,54414,2023-04
2600,2023-04-19 07:00:00,1251,West,Fashion,Smartphone,2,35227,70454,2023-04
2601,2023-04-19 08:00:00,1193,South,Home Decor,Headphones,3,21275,63825,2023-04
2602,2023-04-19 09:00:00,1511,East,Home Decor,Jeans,3,14486,43458,2023-04
2603,2023-04-19 10:00:00,1283,North,Fashion,Rice Bag,2,14400,28800,2023-04
2604,2023-04-19 11:00:00,1515,West,Fashion,Fryer,2,1890,3780,2023-04
2605,2023-04-19 12:00:00,1039,South,Home Decor,Rice Bag,2,979,1958,2023-04
2606,2023-04-19 13:00:00,1415,West,Grocery,Mixer,2,28111,56222,2023-04
2607,2023-04-19 14:00:00,1343,East,Home Decor,Laptop,3,503,1509,2023-04
2608,2023-04-19 15:00:00,1159,South,Home Decor,Rice Bag,2,16996,33992,2023-04
2609,2023-04-19 16:00:00,1549,North,Fashion,Rice Bag,3,43656,130968,2023-04
2610,2023-04-19 17:00:00,1377,South,Grocery,Lamp,3,31617,94851,2023-04
2611,2023-04-19 18:00:00,1272,North,Electronics,Smartphone,1,36712,36712,2023-04
2612,2023-04-19 19:00:00,1406,East,Electronics,Lamp,3,9217,27651,2023-04
2613,2023-04-19 20:00:00,1221,South,Electronics,Fryer,2,2853,5706,2023-04
2614,2023-04-19 21:00:00,1586,West,Grocery,Rice Bag,2,719,1438,2023-04
2615,2023-04-19 22:00:00,1301,West,Fashion,T-Shirt,1,15707,15707,2023-04
2616,2023-04-19 23:00:00,1517,South,Electronics,Shoes,1,35975,35975,2023-04
2617,2023-04-20 00:00:00,1044,North,Electronics,Headphones,2,35295,70590,2023-04
2618,2023-04-20 01:00:00,1113,South,Home Decor,Headphones,1,34152,34152,2023-04
2619,2023-04-20 02:00:00,1060,East,Grocery,Fryer,3,10974,32922,2023-04
2620,2023-04-20 03:00:00,1347,North,Home Decor,Fryer,1,31251,31251,2023-04
2621,2023-04-20 04:00:00,1138,East,Electronics,Mixer,2,16510,33020,2023-04
2622,2023-04-20 05:00:00,1408,South,Home Decor,Headphones,3,36093,108279,2023-04
2623,2023-04-20 06:00:00,1265,West,Electronics,T-Shirt,2,31519,63038,2023-04
2624,2023-04-20 07:00:00,1348,North,Electronics,Laptop,3,43126,129378,2023-04
2625,2023-04-20 08:00:00,1143,North,Grocery,Shoes,2,31493,62986,2023-04
2626,2023-04-20 09:00:00,1088,West,Grocery,Fryer,3,15168,45504,2023-04
2627,2023-04-20 10:00:00,1432,West,Home Decor,Lamp,2,23383,46766,2023-04
2628,2023-04-20 11:00:00,1585,North,Grocery,Fryer,3,9909,29727,2023-04
2629,2023-04-20 12:00:00,1422,South,Fashion,Lamp,2,10939,21878,2023-04
2630,2023-04-20 13:00:00,1474,North,Home Decor,Smartphone,1,13194,13194,2023-04
2631,2023-04-20 14:00:00,1543,East,Home Decor,Shoes,1,15664,15664,2023-04
2632,2023-04-20 15:00:00,1168,West,Grocery,Fryer,3,27499,82497,2023-04
2633,2023-04-20 16:00:00,1379,West,Grocery,Laptop,2,26710,53420,2023-04
2634,2023-04-20 17:00:00,1290,North,Electronics,Smartphone,3,24155,72465,2023-04
2635,2023-04-20 18:00:00,1587,East,Home Decor,Rice Bag,2,25571,51142,2023-04
2636,2023-04-20 19:00:00,1532,North,Electronics,Jeans,1,29181,29181,2023-04
2637,2023-04-20 20:00:00,1110,South,Grocery,T-Shirt,3,2859,8577,2023-04
2638,2023-04-20 21:00:00,1478,South,Grocery,Fryer,2,2498,4996,2023-04
2639,2023-04-20 22:00:00,1254,East,Home Decor,Jeans,2,23749,47498,2023-04
2640,2023-04-20 23:00:00,1397,East,Fashion,Headphones,2,17882,35764,2023-04
2641,2023-04-21 00:00:00,1235,North,Electronics,Mixer,1,33505,33505,2023-04
2642,2023-04-21 01:00:00,1354,West,Fashion,Jeans,1,15299,15299,2023-04
2643,2023-04-21 02:00:00,1129,North,Electronics,Fryer,1,15343,15343,2023-04
2644,2023-04-21 03:00:00,1114,North,Fashion,Mixer,1,24046,24046,2023-04
2645,2023-04-21 04:00:00,1489,West,Home Decor,Laptop,2,15814,31628,2023-04
2646,2023-04-21 05:00:00,1070,East,Fashion,Smartphone,2,31735,63470,2023-04
2647,2023-04-21 06:00:00,1179,West,Fashion,Smartphone,3,35733,107199,2023-04
2648,2023-04-21 07:00:00,1432,South,Home Decor,Jeans,2,30516,61032,2023-04
2649,2023-04-21 08:00:00,1531,East,Grocery,Jeans,1,25545,25545,2023-04
2650,2023-04-21 09:00:00,1380,North,Electronics,Shoes,1,17196,17196,2023-04
2651,2023-04-21 10:00:00,1358,North,Fashion,Mixer,3,41788,125364,2023-04
2652,2023-04-21 11:00:00,1581,West,Home Decor,Mixer,1,7962,7962,2023-04
2653,2023-04-21 12:00:00,1196,South,Fashion,Jeans,3,18534,55602,2023-04
2654,2023-04-21 13:00:00,1451,East,Fashion,Smartphone,3,30297,90891,2023-04
2655,2023-04-21 14:00:00,1587,South,Electronics,Mixer,2,30927,61854,2023-04
2656,2023-04-21 15:00:00,1184,South,Home Decor,Jeans,1,2102,2102,2023-04
2657,2023-04-21 16:00:00,1066,West,Electronics,Jeans,2,5482,10964,2023-04
2658,2023-04-21 17:00:00,1490,South,Fashion,Headphones,2,4671,9342,2023-04
2659,2023-04-21 18:00:00,1307,East,Electronics,Rice Bag,1,2746,2746,2023-04
2660,2023-04-21 19:00:00,1177,East,Fashion,Jeans,2,33557,67114,2023-04
2661,2023-04-21 20:00:00,1119,East,Fashion,Fryer,2,40537,81074,2023-04
2662,2023-04-21 21:00:00,1051,West,Grocery,Fryer,3,26326,78978,2023-04
